"PROBEID","ENTREZID","SYMBOL","GSM894405_HD1.CEL","GSM894406_HD2.CEL","GSM894407_HD3.CEL","GSM894408_MM1.CEL","GSM894409_MM2.CEL","GSM894410_MM3.CEL","GSM894411_MM4.CEL"
"229735_s_at","57185","NIPAL3","3.98976729256123","6.29088442617962","4.7431894885377","4.97640095999665","4.31548814493595","4.408931783733","5.11510928606826"
"229736_at","255043","TMEM86B","3.9846656279382","3.82137299933261","3.96332699053639","3.64367283451032","3.89072592430099","3.83139486452558","3.60566063354232"
"229740_at","643008","SMIM5","4.55867694482934","4.06650749751741","4.22388100010486","3.91452867146921","4.15445829728613","4.23887193981035","4.29146359171812"
"229742_at","145853","C15orf61","8.11249317596145","7.96349658618191","7.89977922168749","8.28946974141925","8.0563761052901","8.25448391839273","8.15342806590099"
"229744_at","6744","ITPRID2","5.31856745846804","5.62760179250684","5.32067441763335","5.43482352769221","5.65565250662955","5.24648090959165","5.08301350626106"
"229746_x_at","100505876","CEBPZOS","6.72250726811853","6.94590769804055","6.86504736546287","7.17644125359195","6.45224406269748","7.29078079726337","7.08461697793085"
"229749_at","121601","ANO4","3.69467020012955","3.33738299892375","3.38257932613102","3.38257932613102","3.09647385973324","3.16781572160933","3.38257932613102"
"229750_at","5452","POU2F2","4.59310412177037","4.46381765512103","4.68283960482061","4.10678919859712","4.46381765512103","4.44733836570439","4.21690476321464"
"229751_s_at","83448","PUS7L","5.37792213838412","5.37792213838412","5.37792213838412","4.99465523896603","6.13807553658321","5.37792213838412","5.26748009195534"
"229754_at","100507297","TMEM44-AS1","3.62417870540489","3.51110835401604","3.53719386871525","3.51110835401604","3.37430047776599","3.51110835401604","3.51110835401604"
"229756_at","100506299","ID2-AS1","3.53760622593406","3.44454796949984","3.39882199859507","3.38257932613102","3.86353493029573","3.74091461066943","3.44454796949984"
"229758_at","84948","TIGD5","5.81790641794031","5.56252452173973","5.77905859586145","6.06387367763735","5.90941638658324","5.81864146582563","5.53529715678331"
"229759_s_at","79674","VEPH1","5.85989350786957","6.24347790143193","5.06675643651933","6.90358705364062","7.085795207926","6.39937118091691","4.83095934443794"
"229761_at","440173","LOC440173","3.0058158893404","2.86408859937068","2.84676500641161","2.85545527497693","3.17918361674229","2.93543046124678","3.03474885425913"
"229764_at","285386","TPRG1","2.69656507139503","2.35437075484311","2.61500002720063","2.61500002720063","2.78430383934235","2.48060198354353","2.89174254378816"
"229766_at","353274","ZNF445","5.58576861922535","5.73122256228165","5.91160229369059","5.76836567537068","6.13668435352794","5.93437743640264","5.92867462869399"
"229768_at","143503","OR51E1","3.39499101569319","3.19136678792373","3.27427082638124","3.19136678792373","3.07487690948345","2.95824185400198","3.29567349518257"
"229769_at","729515","TMEM242","3.09222458520885","2.92642067180146","3.2445513264851","2.93937358192033","3.23376534380313","3.09222458520885","2.90339596857043"
"229770_at","144423","GLT1D1","4.46381765512103","4.46381765512103","4.29357423933147","4.51642049644807","4.34611305688142","4.5860728818771","4.46381765512103"
"229772_at","245936","DEFB123","3.4549773375826","3.44454796949984","3.29585411040825","3.44454796949984","3.44454796949984","3.11155243858473","3.60684202571846"
"229774_at","80319","CXXC4","2.80905669417501","2.68634188907672","2.68634188907672","2.68634188907672","2.6419531473589","2.47328554917132","2.92896300112089"
"229777_at","119467","CLRN3","2.23857385688334","2.50854938365872","2.34580581148044","2.34580581148044","2.21350775341954","2.35561572160709","2.53502484093078"
"229778_at","80763","SPX","2.93429157248039","2.42813904014715","2.68634188907672","3.59862115395659","4.31431852981292","3.46694211693452","3.39751941411579"
"229781_at","100506725","LOC100506725","3.0058158893404","3.14981089118154","3.03300436889511","2.62867144898813","3.0058158893404","2.97187427424573","2.98012440333481"
"229782_at","196475","RMST","2.91514126719215","2.91514126719215","2.93005797413842","2.91514126719215","2.91514126719215","2.93042596309706","2.48671145185446"
"229787_s_at","8473","OGT","5.78088849310015","6.22260245416483","5.78088849310015","5.50856861677689","4.88102195862111","5.80556236141044","6.22011752781045"
"229789_at","220359","TIGD3","4.60983009231466","4.37261167888966","4.46381765512103","4.46381765512103","4.67470361461345","4.46381765512103","4.46381765512103"
"229790_at","7014","TERF2","4.7020339177262","4.83880263578712","5.00963645432026","3.86798230473614","4.31386404241491","4.45813094334237","4.2475095786679"
"229792_at","339451","KLHL17","4.14590068132686","4.37578826852657","4.49984569756446","4.46919717421375","4.52955984658463","4.38136921934301","4.15762158814091"
"229794_at","199704","ZNF585A","3.90469626709963","4.52501872887013","4.29754757960747","4.99465523896603","4.7330054875456","4.78577394729307","4.41715018908495"
"229796_at","51804","SIX4","5.76876466546918","5.80229908457305","5.86180912680872","6.09228880985978","6.69854011193197","6.01654374304395","6.01220125584655"
"229797_at","55283","MCOLN3","3.80665134717953","3.57448820779448","3.81356749596354","4.75789568262085","4.68631226714801","3.83471762986219","4.47260269940706"
"229802_at","8840","CCN4","6.3764238853064","7.92716678622394","6.77580042786273","6.34512953654552","6.80632006616983","7.76575620212079","6.12207265274451"
"229806_at","54870","QRICH1","5.66359462677946","5.38880446495451","5.38780090593915","5.43218964765697","5.32243056995825","5.19260299816783","5.38780090593915"
"229809_at","5463","POU6F1","4.50972279152555","4.3787022996404","3.99548637358359","4.35518002211751","4.46381765512103","4.61513470326696","4.91527547070276"
"229810_at","83861","RSPH3","5.92173888741852","6.48833721296809","5.62370153271292","6.12656800362658","6.13166101789133","6.24761930678538","6.13166101789133"
"229817_at","57507","ZNF608","5.66869766667923","5.00110422582114","5.66869766667923","5.78455853506132","5.44472853042546","5.87214657665295","5.66869766667923"
"229818_at","55530","SVOP","2.69754182314409","2.76912882999852","2.69754182314409","3.02823155011491","3.15374194680241","3.00193238258998","2.80223305273436"
"229819_at","1","A1BG","3.49175034019322","3.51110835401604","3.84183452148567","3.51110835401604","3.36310162938481","3.58718669738732","3.51110835401604"
"229821_at","55073","LRRC37A4P","5.77414222309198","5.54614036124274","5.54614036124274","5.30194648176167","5.46447950765239","5.54614036124274","5.54614036124274"
"229824_at","53358","SHC3","2.65581786780024","2.47475003297908","2.3962633665849","2.76912882999852","4.09428359451605","2.73367244971239","2.76700625392801"
"229826_at","440957","SMIM4","4.67145589976155","5.28585315091294","5.19560779741681","4.96423540463716","5.60333694445425","5.3751378708066","5.64083490319965"
"229828_at","79577","CDC73","5.64174987944762","6.03445428189355","5.75136708037993","6.31357896743202","6.02067644164641","6.32293282315618","6.57163809664571"
"229829_at","147525","LINC00526","5.00110422582114","5.00110422582114","5.52389129415549","5.00110422582114","4.81318420332142","5.13993262585596","4.95025118588905"
"229831_at","5067","CNTN3","3.3217733240763","2.07951576020926","2.03378978930449","2.15495154839084","2.15495154839084","2.03245413621799","2.21734069631275"
"229833_at","100506713","ALOX12-AS1","4.91527547070276","5.25920625300717","5.25920625300717","4.98594040745289","5.32173755416427","5.25920625300717","5.34108834076058"
"229838_at","4925","NUCB2","5.80787550614791","5.85434521159213","5.77790336546096","5.51979334796097","5.73522820679445","5.29670059621687","5.21980832872164"
"229840_at","23096","IQSEC2","5.03835220209621","5.61865027163183","4.97663155062268","5.38286997655862","5.59248384063106","5.38286997655862","5.45239771177549"
"229843_at","51115","RMDN1","3.15450974843199","4.37261167888966","3.29756564484477","2.92571037031656","4.46044322487448","4.39823781468557","2.78736197428949"
"229845_at","79109","MAPKAP1","5.76042998077442","5.33888853500553","5.52838830520709","5.63333906784137","5.75406671741482","5.69402586083004","5.17214939614177"
"229851_s_at","28970","C11orf54","6.63575176790967","5.62020889041674","6.1325863707244","6.00148712405783","7.38160552536904","6.83855211842175","6.63575176790967"
"229855_at","80196","RNF34","4.75510499610016","4.44596231113148","5.0867719128745","4.04921231960961","4.44596231113148","4.23507635163906","3.99874318042892"
"229860_x_at","401115","C4orf48","7.19407182246076","7.39241400928265","7.22523187257942","7.39241400928265","7.59144609022849","7.56131178488318","7.38380145732077"
"229870_at","644656","LOC644656","3.52979606756968","3.15704916382928","3.52979606756968","3.70368673520777","4.01882289935492","3.52140772616583","3.86919261331024"
"229871_at","55095","SAMD4B","6.58769765671862","6.46818493223067","6.72158137821775","5.89682102343623","5.91875697174435","5.84397930491199","6.74240648123269"
"229872_s_at","100996740","LOC100996740","4.27657856836738","3.81906541293291","5.13770869085643","5.49473389079294","4.77338535881366","4.88586918069917","5.65590942643387"
"229873_at","283219","KCTD21","5.47705173206516","5.42993824616056","5.38036751312226","5.63176447090245","5.7191898994496","5.58100202259492","5.58082595786551"
"229875_at","283576","ZDHHC22","3.52140772616583","3.19010783821503","3.57229315772578","3.61842455181151","3.52140772616583","3.52140772616583","3.48448562848638"
"229883_at","2906","GRIN2D","3.93242858671592","3.70473966063901","3.67542744364699","3.57705566629485","3.70473966063901","3.37481937612942","3.98415098223527"
"229884_s_at","51069","MRPL2","5.34787791068508","5.7965634075872","5.4151868700281","5.7965634075872","6.17612135889883","5.99817081504472","6.03355509443597"
"229886_at","375444","C5orf34","5.44667264319528","5.80079384672105","6.30774321542485","4.74730689248407","5.03902927191134","4.52638954456336","4.93990265295479"
"229889_at","388341","LRRC75A","3.6064664454017","3.77943403831119","3.80101129131002","3.77943403831119","3.75507410320166","3.73380362144518","3.82332723646617"
"229891_x_at","55425","GPALPP1","4.96737838577841","5.94988081844077","5.10697756579953","5.54614036124274","5.60237049060039","5.73539906507865","5.99379964048705"
"229892_at","347918","EP400P1","5.0725879398707","5.89682102343623","5.74131403368664","5.36336346816581","5.91121379031515","5.16138611548287","4.97452706008061"
"229897_at","121274","ZNF641","4.32563783121367","4.13680921457525","3.97241515949463","4.69702912657998","4.79640138635422","4.11424401301865","4.32563783121367"
"229899_s_at","441951","ZFAS1","5.65163438194269","5.30629686360069","6.09511693442323","4.56200863841576","4.56668391993062","4.78928812107446","4.84598642504906"
"229901_at","118738","ZNF488","4.2151100567627","4.14590068132686","4.14590068132686","4.14590068132686","4.14590068132686","4.14590068132686","4.14590068132686"
"229902_at","2324","FLT4","2.62800918376549","2.60211187736398","2.43887631960538","2.76912882999852","2.20212324778601","2.56546306662643","2.66579805404611"
"229905_at","5910","RAP1GDS1","7.11298474139462","7.3043780598989","6.47221955785872","7.46149239419642","6.82578332785536","7.27356748588506","7.51777672517166"
"229906_at","79637","ARMC7","4.55356734129352","4.61621033565598","4.65935322167403","4.69899727657778","4.14222733246083","4.64991564067538","4.58610494716263"
"229908_s_at","64718","UNKL","6.54154743872715","7.31786068633749","6.83346532720464","7.00615993965573","7.1455009416968","7.23626074913496","8.00156701714014"
"229910_at","126669","SHE","3.26172156040152","3.26172156040152","3.4864079306481","3.22316280091652","3.04155588882342","3.36841790747561","3.2407279758317"
"229912_at","221935","SDK1","3.02377665409687","2.20027406031776","3.70405883336173","2.40959937248919","2.83854602196958","2.68634188907672","2.68634188907672"
"229913_at","402573","C7orf61","4.14590068132686","3.83498343554553","4.29091424224645","4.24502730028342","4.14590068132686","3.80846591630671","4.32283102606867"
"229916_at","133121","ENPP6","2.13623236083161","1.79879759581147","2.15114906777788","2.00841674057752","1.95284642036051","2.00841674057752","2.30013912000479"
"229926_at","100500850","MIR3682","4.21353272933806","3.83984989761834","4.14858946656445","3.7211335882235","3.69467020012955","3.32213688327652","3.19644872804056"
"229927_at","93273","LEMD1","2.86349764828565","2.73486450036025","2.73311468044031","2.70081947275761","2.63782005354714","2.99585899659359","2.85325491238062"
"229929_at","92369","SPSB4","4.46381765512103","4.04341403790099","4.34069128709891","4.24976035424896","4.28043812300947","4.62166975059488","4.29950941608689"
"229930_at","102723775","LINC01315","3.38257932613102","3.38257932613102","3.38257932613102","3.35165494011982","3.17918361674229","3.48951966343308","3.45866015777345"
"229933_at","148304","C1orf74","3.38257932613102","3.58853740195503","3.68102992066904","3.09919017321273","3.3269460544633","3.38257932613102","3.2750542010142"
"229936_at","2676","GFRA3","4.36525271467181","4.408931783733","4.408931783733","4.61363573433321","4.27192648930101","4.408931783733","4.62717812785578"
"229938_at","388564","TMEM238","2.91885685780696","3.09198275859262","2.8086303978892","3.30111802575055","3.09222458520885","3.16080866427841","3.09222458520885"
"229939_at","284131","ENDOV","4.33383831502581","4.03081172230679","4.1669252917219","4.40075931926622","3.65647728300724","4.03081172230679","4.06010313983939"
"229940_at","84193","SETD3","4.05689712381923","3.96152524676452","3.69673005328336","3.39346893218104","4.02913871026599","3.71795565880132","3.54590437180406"
"229941_at","730112","FAM166B","3.58238873769085","3.48842057044383","3.51110835401604","3.50640111764496","3.37410305958406","3.51110835401604","3.51110835401604"
