row ID,row m/z,row retention time,row identity (main ID),120.mzXML Peak area,108.mzXML Peak area,114.mzXML Peak area,116.mzXML Peak area,122.mzXML Peak area,124.mzXML Peak area,138.mzXML Peak area,136.mzXML Peak area,142.mzXML Peak area,144.mzXML Peak area,146.mzXML Peak area,140.mzXML Peak area,
2035,993.6993770976856,11.279676,,2486.6052,0,3170.0784,5351.599,3440.7405,3240.0286,3723.1467,3348.8813,4311.2817,3974.8467,3266.7092,4623.984,
2036,713.7803992410367,11.279766,,448.59552,1020.11176,567.9811,977.96454,603.37787,593.6348,684.38763,601.99115,770.53015,743.21466,591.4507,777.59265,
2037,713.6375513069858,11.279771,,736.55927,1552.8701,934.4589,1394.877,979.5713,958.67096,1047.2626,998.75507,1218.6744,1104.4905,938.72656,1206.7527,
2038,994.0993008479853,11.27977,,1168.9498,2888.5796,1599.3553,2722.9404,1627.3628,1627.4447,1847.548,1692.3485,2153.0386,2047.1072,1646.8389,2246.4414,
2040,837.0702542343248,11.2799015,Diadenosine tetraphosphate: 0.414,2240.1985,0,2813.0864,0,2868.4065,2844.3362,3189.2896,3002.9297,3517.0847,3339.8694,2867.1658,3556.1633,
2042,627.929893936567,11.280189,,0,659.9498,0,600.85944,0,0,417.58264,429.98975,484.09518,466.4086,0,483.66858,
2043,836.9038383749238,11.280433,,2179.7246,0,2660.7363,3975.0605,2705.3945,2786.8657,3011.8435,2832.9763,3376.9956,3362.009,2752.4033,3480.202,
2044,713.2100831765583,11.280803,Glucoliquiritin apioside: 0.128,700.88745,1553.3292,943.2999,1420.8574,968.5091,954.35614,1063.7294,969.6696,1171.9048,1099.7297,935.2628,1199.3949,
2045,832.2432317729152,11.280807,Alatanin 2: 0.952,948.824,2007.3892,1199.7825,1853.1855,1335.0919,1242.3054,1358.9471,1253.7363,1583.4008,1501.782,1212.6924,1601.7339,
2046,828.74956663384,11.280954,,0,7427.539,0,6821.161,4525.4004,0,0,4726.161,0,0,0,0,
2048,829.2460974143676,11.281757,,0,0,313.3862,995.26184,0,604.584,712.1769,518.8999,657.9632,760.6249,622.5743,858.3187,
2051,710.9287626883653,11.28414,,0,1249.118,604.59564,845.00775,240.22856,405.56665,729.5244,381.2063,203.9376,1057.9993,457.82138,1128.2928,
2056,118.08667944513974,11.343219,L-Valine: 0.880,1476.9718,1917.0509,1462.3584,1551.6836,1855.4406,0,0,1282.604,2620.5737,1503.9015,1943.7329,0,
2058,455.9206543383245,11.382942,,247.1255,0,0,0,324.87808,0,0,274.5048,0,0,301.29965,0,
2059,455.5862541998894,11.388522,,342.32217,0,223.08199,0,432.6048,0,236.41705,329.3735,0,0,402.95547,0,
2060,114.12807662710797,11.390521,,0,0,0,242.09618,324.68686,0,270.63824,0,0,0,270.3682,0,
2061,215.12644036998697,11.41331,5-Hexyltetrahydro-2-oxo-3-furancarboxylic acid: 0.792,453.64224,226.87805,465.00165,295.11856,407.17865,404.8698,327.58496,405.4158,506.53577,615.00806,251.29817,505.2106,
2066,424.557638578089,11.458225,,862.94946,0,1240.5751,0,1018.6055,0,1886.2396,1162.225,0,0,1067.7526,0,
2070,465.84586521822973,11.487312,,0,262.28638,0,229.29126,0,283.9405,0,0,309.7234,0,0,0,
2072,334.14100598358175,11.529954,Glutamyltryptophan: 0.874,0,316.71832,0,295.37296,0,229.0098,0,0,279.26434,0,0,324.44794,
2073,371.2296286388862,11.545087,,339.30304,0,0,0,273.327,0,264.78497,370.03983,0,0,292.69504,0,
2075,258.1712636134582,11.600581,2-Hexenoylcarnitine: 0.835,0,246.63815,309.04526,295.0037,0,0,291.8462,555.4551,0,0,845.3307,0,
2079,304.21242616644,11.623137,3-hydroxyoctanoyl carnitine: 0.937,491.698,0,0,0,294.59735,0,0,528.1929,0,0,654.6246,0,
2080,449.73828340824315,11.638934,,0,664.51764,0,434.7299,0,720.691,0,0,635.3206,327.02762,0,409.89096,
2081,215.12610738213846,11.641074,5-Hexyltetrahydro-2-oxo-3-furancarboxylic acid: 0.740,1182.747,837.00085,1443.7229,1099.6898,1375.9708,1335.6067,1182.7727,1272.3414,1646.4785,1609.7258,892.7984,1813.5808,
2083,758.7695487853941,11.681442,,0,337.62164,0,399.5933,0,0,0,0,289.55005,326.26593,0,0,
2085,758.969111076574,11.683513,,0,392.5175,0,463.79907,0,0,0,0,315.57568,365.19174,0,0,
2086,409.18387686162725,11.689638,3-O-Methylniveusin A: 0.852,0,320.3575,601.9536,513.60974,297.49988,426.68808,476.52097,372.00827,208.66249,930.1443,0,766.3489,
2087,393.2103872107654,11.690071,"(S)-4',7-Dihydroxy-3',8-diprenylflavanone: 0.631",372.92767,691.1903,1325.4048,1173.4841,685.8333,947.76544,1064.1721,831.5789,496.51266,2016.3433,343.00192,1668.0374,
2088,388.25485645570984,11.691104,,1472.9481,2701.0237,5190.7134,4392.719,2663.1213,3601.598,4015.3672,3126.1409,1950.0421,7722.481,1337.5709,6741.049,
2089,371.22803247447274,11.692483,,282.87564,503.97226,956.1393,813.83997,496.86917,682.5369,751.06976,599.94635,374.90097,1425.3966,253.68216,1250.7406,
2090,80.94137227855,11.7084875,,3159.7422,0,2535.3245,0,0,0,2734.1448,0,0,0,2721.1143,0,
2091,215.12601139171082,11.730105,5-Hexyltetrahydro-2-oxo-3-furancarboxylic acid: 0.725,1450.4558,721.42377,1443.695,957.38367,1252.544,1137.377,1211.0292,998.38074,1719.68,552.35535,809.6584,1658.3395,
2092,377.14642399766,11.756623,Riboflavin (Vitamin B2)_conf: 0.960,679.07745,229.94347,543.4418,266.7715,835.5962,204.4312,781.1154,876.58044,263.7723,0,1239.798,473.65448,
2094,517.2742696117443,11.846339,Lucidenic acid E2: 0.657,0,401.3243,0,254.84528,0,420.7904,0,0,345.20486,0,0,240.72412,
2095,516.9398910343281,11.849656,,0,481.71805,0,318.6946,0,490.2153,0,0,420.05957,0,0,277.67282,
2097,215.12618001742857,11.86177,5-Hexyltetrahydro-2-oxo-3-furancarboxylic acid: 0.751,0,0,0,297.89233,333.52332,309.7763,0,0,0,0,245.19847,721.0292,
2098,302.1968955630192,11.895884,,2802.441,1156.5382,528.1244,1611.8878,1626.3706,2000.9288,901.2461,0,1264.6064,367.09863,2044.4343,543.50793,
2100,202.08746990773182,11.948273,,221.17122,0,265.75632,0,255.53154,0,207.15054,224.62337,0,0,271.99554,0,
2101,302.19692913010084,11.970292,,1242.7028,3160.6306,534.65283,3525.0186,743.58124,881.8004,808.9052,1725.2595,641.38727,887.4251,1762.2344,1312.7592,
2102,80.94123747159166,11.986021,,2553.5264,2809.1997,3718.3442,2983.2827,2546.1697,0,3882.2756,0,0,0,9100.65,0,
2111,194.08260754413325,12.061242,Phenylacetylglycine: 0.753,0,0,0,0,0,0,0,249.77846,315.50262,0,1833.931,965.0284,
2119,258.1709628603242,12.066491,2-Hexenoylcarnitine: 0.874,0,336.81458,0,0,0,366.79758,0,228.61969,260.8896,0,525.01697,340.0003,
2125,453.2104507735798,12.144065,8-Butanoylneosolaniol: 0.893,0,257.20752,600.81757,478.21786,0,376.37766,448.44604,350.13174,0,864.95917,0,803.1148,
2126,415.2541891943665,12.144333,Tafluprost: 0.495,0,308.7303,718.9475,561.83264,251.8353,432.66013,531.7461,434.83047,218.50223,987.42267,0,934.9224,
2127,437.23623850648863,12.145932,Kanzonol I: 0.696,299.72186,548.2229,1282.131,970.9132,425.78714,790.7356,960.4037,742.8774,364.6641,1805.6666,253.93678,1593.2415,
2128,432.28102174499463,12.146277,alpha-hydroxysalmeterol: 0.493,1449.4458,2578.9412,5929.3335,4486.7227,2042.9543,3559.438,4321.351,3349.5151,1762.9,8223.517,1146.6222,7707.476,
2129,528.3026568253948,12.152561,"LysoPE(0:0/22:5(4Z,7Z,10Z,13Z,16Z)): 0.633",556.85144,0,392.65036,0,497.73126,0,574.12445,433.78476,0,0,374.37488,0,
2133,607.630719821736,12.233931,,0,529.4599,0,234.99742,0,480.80014,0,0,339.07718,0,0,256.33905,
2135,455.97538515959786,12.236986,,0,1422.4244,304.09192,658.6141,0,1302.0803,269.69745,208.35822,888.8944,377.12436,272.11533,650.8707,
2136,455.72549642838715,12.237402,,0,1373.0952,272.29004,650.72845,0,1270.5942,275.50833,229.08345,862.7665,405.07504,266.03998,625.80817,
2137,607.296811509864,12.238067,,0,534.5082,0,240.30984,0,469.40555,0,0,308.9819,0,0,260.2105,
2140,80.9412562811163,12.4053,,3930.6506,3847.942,0,0,2922.4824,3534.136,3909.282,4909.371,3613.8687,0,4498.4424,0,
2142,346.22322040756166,12.416208,,0,0,0,458.65155,461.7077,0,0,396.76984,0,0,495.47076,0,
2143,278.2598498677401,12.449204,,0,1250.5365,0,1180.8121,0,578.5162,0,0,657.2959,792.11053,0,546.2262,
2145,481.26230918839497,12.5695915,Citronellyl beta-sophoroside: 0.859,263.4259,484.55984,1136.1488,868.90564,310.3239,667.3592,858.84015,662.4068,314.15204,1568.8682,0,1496.4266,
2146,497.23628336089297,12.570287,Glaucarubin: 0.877,0,0,526.332,365.60776,0,280.42413,372.1176,275.6453,0,720.74585,0,692.31226,
2147,476.3069930434978,12.5707445,Netilmicin: 0.938,1209.4144,2158.8757,5640.3516,3970.7014,1485.3295,3077.6472,3912.8992,3033.1396,1489.317,7679.231,969.2076,7490.4507,
2148,459.27989509920604,12.571107,Lucidenic acid A: 0.581,0,230.10652,517.674,382.85428,0,290.93842,369.7507,289.97702,0,699.8595,0,693.86566,
2151,515.2145141657322,12.618223,Nb-trans-Feruloylserotonin glucoside: 0.217,0,462.94797,0,336.13235,0,494.63846,0,0,408.2359,0,0,284.74554,
2154,121.96736233830762,12.74007,,1414.3483,0,0,0,1312.4385,0,1384.9498,1515.9233,0,0,0,0,
2157,80.94123639943933,12.78506,,3554.4988,0,2950.9314,0,0,2594.612,4101.576,3883.4448,0,0,0,0,
2163,80.94120589346596,12.924508,,2957.421,0,4364.465,3153.4465,0,0,2541.3196,0,0,0,0,0,
2166,525.2881431045172,12.968723,,0,375.88135,936.17847,681.86127,0,514.43396,657.16797,518.60675,253.41931,1333.8607,0,1247.0933,
2167,541.2624531395729,12.969005,Tetrahydroaldosterone-3-glucuronide: 0.884,0,0,393.63876,304.856,0,222.55476,286.40384,219.11906,0,576.3964,0,563.0799,
2168,520.3332350299122,12.969604,"LysoPC(18:2(9Z,12Z)/0:0): 0.582",916.13385,0,4311.255,3025.126,0,0,0,2332.8533,0,6102.1855,0,5945.7314,
2169,609.0614305695417,12.977437,C.I. Food Brown 3: 0.288,837.2049,0,553.1797,0,944.5993,0,491.1695,710.58356,0,0,0,0,
2170,609.3115139388204,12.978723,Oxyacanthine: 0.147,1064.7292,0,725.5596,0,1192.1725,0,657.09644,928.9832,0,0,1160.038,0,
2175,276.1273192163309,12.989359,(??)-Ribaline: 0.483,0,0,0,266.55548,266.61487,506.3129,287.139,0,483.71017,432.2613,0,960.6657,
2178,510.9232955592182,13.020714,,0,412.401,0,306.52066,0,441.96155,0,0,341.61722,0,0,292.99207,
2179,511.25742859830626,13.022369,Physagulin A: 0.244,0,366.0344,0,248.38205,0,377.50684,0,0,294.0422,0,0,262.09708,
2182,260.1869314669888,13.14705,L-Hexanoylcarnitine (C6)_conf: 0.901,35808.73,10402.928,24895.436,8169.0933,30906.062,8520.122,24005.297,37408.45,10649.798,7670.455,49940.355,11042.653,
2183,201.1127110969536,13.1492195,cis-4-Decenedioic acid: 0.905,691.4967,0,464.10474,0,591.9242,0,457.73962,693.3355,0,0,923.4587,0,
2185,198.12826059065068,13.18501,2-(3-Phenylpropyl)pyridine: 0.910,3944.0195,4263.044,3832.135,4225.6772,3854.9082,3991.3044,3817.626,3865.9578,4210.813,4338.5435,3697.378,4133.9263,
2187,80.94122564283867,13.230392,,0,0,2545.7168,0,3711.465,0,5128.7383,3754.7073,0,0,2913.5623,0,
2190,446.1966583318169,13.281696,N-Oxide abiraterone sulfate: 0.782,0,0,0,0,0,377.6328,0,0,481.26505,477.242,0,473.83618,
2195,564.3590960376838,13.342019,,612.57214,1175.0836,2902.1863,2002.741,646.2312,1587.5115,1902.6006,1581.9264,794.79596,4240.2734,506.8371,4105.9917,
2197,121.96745060889103,13.349213,,0,0,0,0,1515.3486,3206.591,1288.2213,1404.3217,0,0,0,0,
2198,205.92009386519103,13.354997,,283.82153,0,0,339.0055,321.07993,0,324.30545,285.893,0,0,383.67288,0,
2199,278.2598615105211,13.35919,,0,525.5335,0,313.17395,0,315.5382,0,0,359.47964,358.22083,0,0,
2200,121.96731155672995,13.378345,,2169.2554,0,1615.7158,0,1843.213,0,3627.2637,1307.7986,0,0,1311.9698,0,
2202,304.21270146841476,13.39585,3-hydroxyoctanoyl carnitine: 0.907,2657.3218,3218.3984,1561.727,2943.8584,1194.062,4700.6343,1850.3566,3001.534,3358.1729,2339.8406,5615.567,3381.6487,
2203,80.94133063344886,13.39997,,5083.469,0,2595.901,2599.948,0,0,5571.1216,4332.958,0,0,3123.5393,0,
2206,521.5182583992604,13.459154,,0,0,548.10004,0,0,0,250.84988,514.8958,0,0,654.29895,0,
2210,726.3390431665852,13.520326,,0,297.45157,0,468.97815,0,375.01257,0,0,629.3257,392.30475,0,564.51154,
2213,446.1964609872156,13.542571,N-Oxide abiraterone sulfate: 0.768,0,0,0,0,0,247.58015,0,0,330.94736,340.9658,0,351.38443,
2214,121.96740389179537,13.559183,,0,1366.9524,0,0,1405.9742,0,1491.131,0,0,0,2113.399,0,
2216,304.2125684491304,13.667781,3-hydroxyoctanoyl carnitine: 0.921,1189.8221,1243.9321,959.08936,1354.3777,516.8125,1701.4542,1458.3086,1661.0293,1153.3575,845.03,1948.3464,1353.2594,
2218,608.3850002461708,13.692281,,362.71674,714.7329,1644.9485,1191.823,392.60986,983.8619,1130.5969,954.8017,499.98093,2584.6943,325.96008,2449.2634,
2220,205.92047170682318,13.696899,,0,297.00366,290.68375,428.11575,537.3647,0,379.48523,350.76056,0,0,424.3572,0,
2226,208.11352655759762,13.737205,Miglitol: 0.292,0,0,0,0,0,372.23407,0,0,582.75385,518.1211,0,782.8057,
2227,204.10610197508103,13.742569,3-Indolebutyric acid: 0.315,0,661.19293,0,1222.126,315.92194,2499.372,469.6836,338.34848,3761.1824,3618.0493,0,5503.27,
2228,158.00314551818983,13.748992,,748.69714,751.3365,0,0,0,0,870.3075,0,0,0,757.9913,0,
2230,530.3010408814171,13.81162,,472.84406,0,280.7958,0,565.56744,0,0,399.8505,0,0,517.0061,0,
2232,121.96733297699176,13.868291,,1669.9475,0,0,1427.6274,1942.9156,1922.4518,5002.744,1438.527,0,0,1737.4656,0,
2233,205.92037904268318,13.874288,,461.58093,0,531.1833,0,0,0,363.31567,270.28754,0,0,769.162,354.22302,
2237,80.9412381417084,13.913428,,3316.6494,2635.0994,3551.4675,0,4878.3374,0,4692.5083,3564.069,2615.9546,0,4273.4673,0,
2243,652.410675618995,14.019172,,0,299.17184,637.6314,487.43948,0,426.20554,460.7278,386.4174,221.26024,1060.3595,0,961.7052,
2245,789.4708482492413,14.025347,,0,356.84692,0,299.56714,0,410.5758,0,0,406.8688,0,0,284.0601,
2246,121.96733795159271,14.029064,,0,1631.8708,4613.6587,0,1430.6023,0,5268.289,1747.0732,0,0,1915.944,0,
2247,273.1674990772315,14.052329,,0,1409.7391,2045.9374,0,1858.0627,983.4091,0,1669.7322,1720.984,0,821.995,2789.2097,
2248,158.00311711052169,14.071429,,751.78503,0,0,0,965.8216,0,874.1661,885.2987,0,0,0,0,
2251,257.1730043689064,14.078581,5-Nonyltetrahydro-2-oxo-3-furancarboxylic acid: 0.776,859.5524,0,494.86926,0,1034.298,0,0,384.1013,584.385,1125.6456,1303.8109,269.6914,
2253,205.92046202540732,14.123973,,416.2596,0,0,0,0,0,612.1605,585.3179,305.4386,0,0,318.2891,
2254,512.2504566238084,14.155371,,0,274.33487,0,0,0,336.49783,0,0,313.20657,0,0,270.92245,
2257,478.1873724384203,14.2007065,Furcelleran: 0.030,0,0,0,0,261.2321,269.70987,0,0,275.76358,292.48892,0,298.9335,
2258,80.94128296859468,14.202948,,0,0,2589.3494,0,2548.333,3200.9375,2932.2766,2551.2617,0,2972.4153,6700.5205,0,
2259,273.1680596781944,14.229341,,0,310.70163,424.88586,0,401.40903,0,0,320.34964,379.30957,1086.7406,0,524.6902,
2260,493.2716556007294,14.234261,Erinacine P: 0.464,287.8231,0,293.9578,261.09317,317.70355,0,325.66537,309.90826,0,0,486.92242,213.62697,
2261,121.96739061131511,14.234654,,1682.8157,1371.2222,0,0,1334.9108,0,3663.8948,3769.2952,0,1451.693,1628.5009,0,
2263,80.94123117861372,14.265933,,4109.6616,0,3159.8574,0,0,0,3763.4775,2966.439,0,0,5087.312,0,
2265,205.92024147620322,14.280123,,366.50922,0,412.20667,0,452.65988,0,291.13962,448.98605,409.66724,0,264.81564,463.44763,
2270,205.92042648891325,14.333398,,421.12927,0,609.5266,0,435.43906,0,432.5186,398.65634,289.91016,274.11893,491.20508,611.60535,
2271,158.00306768263022,14.36667,,993.4572,774.67267,0,1012.5137,956.022,0,987.8319,0,0,0,1036.3584,0,
2274,961.51828898091,14.41475,Notoginsenoside G: 0.363,0,0,0,235.11276,0,0,0,0,0,243.8298,260.282,224.9589,
2278,630.3584399939172,14.443994,,537.28296,0,325.17044,0,535.0277,0,300.4271,556.2743,0,0,588.13574,0,
2279,478.18628713427216,14.450833,,0,0,0,0,390.63486,273.61703,0,0,264.1641,300.6275,0,320.0253,
2280,80.94115514653615,14.454429,,0,0,0,2779.687,0,0,5340.2,2752.9927,2797.6602,0,0,0,
2286,205.92021737538857,14.587258,,618.4101,0,778.4724,0,868.0431,597.83856,0,617.5796,0,447.9926,0,0,
2287,205.9202667845916,14.596903,,582.38776,339.63113,302.8713,410.91736,288.76416,331.8819,792.4381,497.8777,0,385.9977,886.2134,0,
2290,80.9412597419658,14.6207075,,0,0,8322.567,3960.4658,0,0,0,3165.714,3446.5466,0,0,0,
2294,203.11057265335108,14.644857,"6-Acetyl-2,2-dimethyl-2H-1-benzopyran: 0.357",388.1267,0,254.71973,0,654.42725,0,529.7038,528.19415,0,0,951.2258,262.78088,
2297,121.96733970684663,14.669184,,1938.384,0,1764.4431,0,0,0,1529.3951,0,0,1563.4802,2036.0803,0,
2306,185.11525318902767,14.741619,(1'R)-Nepetalic acid: 0.646,622.52155,0,587.7835,654.37366,522.6093,624.8064,490.14484,893.6045,429.0044,971.8555,598.312,1025.296,
2307,881.646105345037,14.744775,,0,0,0,0,2048.0159,0,7887.0317,3128.2722,0,0,737.1628,0,
2308,933.4500513924668,14.767557,,0,0,2440.536,0,935.067,0,6685.3765,6469.9224,0,0,644.7965,0,
2309,422.7512141675218,14.7944,,0,332.49384,0,427.67804,0,330.36588,0,0,264.60632,356.81592,0,415.55905,
2311,205.9203231288533,14.818459,,0,0,0,0,340.63382,333.35422,0,0,338.46814,348.39966,0,0,
2313,857.4477418784994,14.822891,,813.0798,0,594.86786,0,1167.5387,0,554.0761,747.2841,0,0,1024.4967,0,
2322,933.4477701005628,14.978743,,0,0,2676.046,0,531.2426,0,1707.4518,972.6057,0,0,1133.0677,0,
2323,121.96731859255704,14.981175,,1615.5583,0,0,0,0,2353.409,0,0,0,1366.0215,1294.0416,0,
2324,881.6455750078462,14.984725,,584.0041,0,0,0,687.6777,0,0,560.9685,0,0,531.74066,0,
2328,243.08851310367425,15.023631,Flumequine: 0.934,2508.0059,406.09763,3904.5273,567.3002,3769.7913,369.12122,2792.1016,2591.4778,503.9517,478.4799,2119.8967,598.7753,
2330,169.02243504592442,15.02649,Methyl 1-(methylthio)propyl disulfide: 0.005,427.14606,0,631.7386,0,600.55615,0,442.69574,440.18018,0,0,351.40427,0,
2331,342.01611027332643,15.026496,,300.8403,0,441.93475,0,432.71323,0,326.1595,309.61523,0,0,255.11086,0,
2334,205.9203710093036,15.10343,,300.2732,346.94055,274.50864,274.68073,0,376.73996,266.23285,0,487.8082,591.26624,476.03854,343.1764,
2335,218.21187456722566,15.106117,,744.0247,767.3889,829.0856,809.4993,730.19244,750.4952,690.53796,716.36896,889.0209,811.22363,723.9232,816.0117,
2337,174.18541875015106,15.115792,,434.51358,467.55096,435.02246,0,409.86472,425.93845,0,0,520.5445,437.95703,0,432.8426,
2338,361.1403674694345,15.120352,Dityrosine: 0.912,0,0,540.504,375.93304,383.25073,420.4408,550.46136,400.22104,323.51657,498.19376,336.13266,323.19708,
2349,274.2020149975386,15.249435,Heptanoylcarnitine: 0.911,1584.0466,0,1096.8647,0,1169.5226,0,1112.8726,2512.542,0,0,2146.0066,0,
2350,933.4411837310965,15.283839,,958.1591,0,293.42426,0,0,0,414.0961,704.02856,0,0,338.2275,0,
2351,205.9204386652494,15.326764,,369.73,0,0,0,0,0,283.94855,323.37415,0,448.08075,0,1113.4266,
2352,158.0031796363945,15.368813,,0,884.515,0,0,1196.6625,0,0,0,0,0,798.87756,924.66327,
2354,205.920325962579,15.402873,,387.4818,671.366,469.25928,409.20224,0,387.44043,331.75885,451.42523,430.75815,0,384.14462,320.9087,
2356,546.3322852920024,15.435308,,0,0,0,302.22296,0,0,258.83548,0,0,300.9602,0,432.5327,
2357,606.3134722962986,15.487953,Amphibine H: 0.168,0,492.73093,0,242.52496,0,413.32108,0,0,287.49313,0,0,226.37152,
2358,605.9791606606799,15.493712,,0,496.1181,0,249.76913,0,412.422,0,0,299.58218,0,0,0,
2362,205.92031045875774,15.551612,,0,0,574.12646,0,345.8247,0,283.38293,0,360.78915,0,382.83496,442.41275,
2371,205.92054744904013,15.65878,,0,430.16306,372.86752,0,283.9241,466.08356,263.99536,0,594.77216,696.3458,0,0,
2372,234.2067876815719,15.666866,,355.77087,348.25626,349.82767,336.22565,366.3593,0,0,356.11905,409.0031,343.24646,0,362.07803,
2373,330.22824793131844,15.668593,6-Keto-decanoylcarnitine: 0.924,813.9853,2912.5405,548.4506,2409.2627,653.5336,1682.9182,710.3718,1124.42,548.53815,534.5633,1312.13,950.97437,
2374,121.96734369246698,15.716684,,0,0,2033.0969,0,1547.69,0,1469.6573,1684.0183,0,0,1907.3405,0,
2377,80.94120076478993,15.816263,,0,0,0,2972.878,0,0,0,3118.5554,0,4325.6523,3346.3887,0,
2378,205.92043648038828,15.851978,,620.83405,723.58417,0,0,300.71536,654.8913,374.54626,397.0161,451.53806,0,319.2998,352.0415,
2380,158.00306323330827,15.917496,,874.0704,0,0,1017.2542,912.96124,0,0,0,0,0,1113.0269,0,
2382,205.92034173308153,15.944475,,0,439.7834,670.50916,654.5998,0,289.78854,298.8566,314.81134,391.29224,282.81485,1204.3197,562.71277,
2385,253.1054385771492,15.969864,"1-(2,4,6-Trimethoxyphenyl)-1,3-butanedione: 0.788",443.60397,0,350.33786,0,0,549.64484,350.7569,0,533.2038,560.70874,0,320.75735,
2392,205.92027429187496,16.092968,,0,485.1111,458.85358,279.4736,495.08054,0,319.55392,532.5116,0,0,289.62424,454.1214,
2397,205.9205377711508,16.197662,,0,0,0,0,371.4665,0,310.86462,603.00793,0,317.96854,0,0,
2398,80.94125871419845,16.219475,,0,0,0,2766.1643,0,2575.1953,0,2939.2205,0,0,3689.135,0,
2404,158.0030613067234,16.317438,,0,0,0,0,1564.6077,852.6937,0,822.95557,0,0,812.55444,0,
2407,205.92030354025187,16.339796,,890.1579,448.91742,527.02423,535.498,1314.236,1065.131,277.07767,936.6998,315.17377,657.5035,266.48132,1054.8369,
2410,205.92049931657897,16.394367,,0,971.09106,280.8207,392.1633,0,274.02332,292.92072,355.53946,537.03436,324.85626,474.9556,0,
2413,158.00315783037863,16.483124,,1920.9889,0,0,857.50793,0,0,0,1061.8849,0,0,761.8854,0,
2417,158.0030485925648,16.59622,,0,0,0,1270.2137,1151.6062,0,0,821.9733,736.43097,806.6505,912.6545,0,
2419,205.9203594852011,16.60399,,0,0,288.08456,0,780.09973,762.4831,546.17194,441.852,291.7131,0,834.178,958.9173,
2420,244.86927377546837,16.61322,,441.91504,0,439.7956,0,0,0,338.87427,479.6021,0,0,0,0,
2421,121.96730618617735,16.62025,,0,0,0,0,1745.8513,0,0,1399.8474,0,1357.7936,1727.2258,0,
2424,205.92031225314753,16.709572,,486.06458,394.6736,448.62933,271.2533,0,281.81985,310.68005,0,340.02167,435.85056,1404.9453,0,
2426,331.2056953190649,16.726988,,675.37744,940.36096,533.83545,745.1016,736.11633,1194.0623,679.2937,614.1044,1006.76483,820.67035,588.87,1186.619,
2427,205.9204648096954,16.763578,,0,312.99878,377.18268,0,290.41577,309.38828,360.2501,513.10315,321.35345,537.8745,0,466.1973,
2429,158.00310700524045,16.848524,,1043.6035,0,1283.5999,0,1032.6866,0,0,777.98145,1046.2336,998.18823,894.9361,0,
2440,205.92014331749388,16.897215,,288.81537,289.05603,0,0,0,0,357.8787,764.57367,769.6154,317.51852,0,352.19992,
2441,205.92040671907966,16.910301,,897.26483,313.2337,318.52704,282.46664,324.66443,288.38818,385.01532,350.86588,391.80972,0,0,546.11975,
